,x,y,geometry,trans_mode
349766,-99.8786,36.2797,POINT (-99.87860000000001 36.2797),rail
373329,-94.7954,35.4548,POINT (-94.7954 35.4548),rail
368933,-95.4276,36.5375,POINT (-95.4276 36.5375),rail
374675,-94.6108,35.0587,POINT (-94.6108 35.0587),rail
374275,-94.6508,35.1197,POINT (-94.6508 35.1197),rail
374205,-94.6579,35.1411,POINT (-94.6579 35.1411),rail
374137,-94.6652,35.163,POINT (-94.6652 35.163),rail
354458,-97.9334,35.0563,POINT (-97.93340000000001 35.0563),rail
363538,-96.4963,36.1886,POINT (-96.49630000000001 36.1886),rail
368656,-95.492,35.5519,POINT (-95.492 35.5519),rail
359322,-97.1323,34.1622,POINT (-97.1323 34.1622),rail
355188,-97.7873,36.7228,POINT (-97.7873 36.7228),rail
358718,-97.2806,36.2901,POINT (-97.28060000000001 36.2901),rail
358722,-97.2787,36.2917,POINT (-97.2787 36.2917),rail
363400,-96.5303,33.8254,POINT (-96.5303 33.8254),rail
365663,-96.0042,36.1461,POINT (-96.0042 36.1461),rail
357516,-97.3754,36.1484,POINT (-97.3754 36.1484),rail
357669,-97.3627,36.1643,POINT (-97.3627 36.1643),rail
357022,-97.4273,35.8823,POINT (-97.4273 35.8823),rail
369349,-95.3601,35.7398,POINT (-95.3601 35.7398),rail
369366,-95.3581,35.7403,POINT (-95.35809999999999 35.7403),rail
357009,-97.4289,35.8796,POINT (-97.4289 35.8796),rail
356593,-97.4923,35.7763,POINT (-97.4923 35.7763),rail
369116,-95.389,36.568,POINT (-95.389 36.568),rail
357753,-97.3591,36.1876,POINT (-97.3591 36.1876),rail
362102,-96.712,36.2961,POINT (-96.712 36.2961),rail
361419,-96.8034,36.3407,POINT (-96.8034 36.3407),rail
354380,-97.9512,35.2018,POINT (-97.9512 35.2018),rail
372205,-94.9873,36.6841,POINT (-94.9873 36.6841),rail
372343,-94.9549,36.7033,POINT (-94.95489999999999 36.7033),rail
372818,-94.8727,36.877,POINT (-94.87269999999999 36.877),rail
372330,-94.9579,36.6979,POINT (-94.9579 36.6979),rail
372421,-94.9373,36.7075,POINT (-94.93729999999999 36.7075),rail
370231,-95.2842,35.7709,POINT (-95.2842 35.7709),rail
374173,-94.6619,35.1877,POINT (-94.6619 35.1877),rail
374236,-94.6537,35.2033,POINT (-94.6537 35.2033),rail
374575,-94.6171,35.2387,POINT (-94.61709999999999 35.2387),rail
349906,-99.7342,34.4124,POINT (-99.7342 34.4124),rail
359557,-97.1035,34.2002,POINT (-97.1035 34.2002),rail
359436,-97.1196,34.1792,POINT (-97.11960000000001 34.1792),rail
355375,-97.7303,36.8095,POINT (-97.7303 36.8095),rail
374443,-94.6305,34.8433,POINT (-94.6305 34.8433),rail
369553,-95.3352,35.7906,POINT (-95.3352 35.7906),rail
367776,-95.6717,36.2474,POINT (-95.6717 36.2474),rail
369543,-95.3368,36.2479,POINT (-95.3368 36.2479),rail
369506,-95.3417,36.2225,POINT (-95.3417 36.2225),rail
365683,-96.0016,36.1502,POINT (-96.0016 36.1502),rail
359074,-97.1809,36.3859,POINT (-97.18089999999999 36.3859),rail
369222,-95.3762,35.9551,POINT (-95.3762 35.9551),rail
360092,-97.0311,34.3498,POINT (-97.0311 34.3498),rail
367944,-95.6349,36.7219,POINT (-95.6349 36.7219),rail
358987,-97.2117,36.3402,POINT (-97.21169999999999 36.3402),rail
368550,-95.5186,35.474,POINT (-95.51860000000001 35.474),rail
365084,-96.1207,34.3893,POINT (-96.1207 34.3893),rail
361128,-96.845,34.4732,POINT (-96.845 34.4732),rail
369358,-95.3596,35.7376,POINT (-95.3596 35.7376),rail
369883,-95.2984,35.739,POINT (-95.2984 35.739),rail
374479,-94.6266,35.8095,POINT (-94.6266 35.8095),rail
352861,-98.3808,34.6697,POINT (-98.38079999999999 34.6697),rail
352838,-98.3887,34.601,POINT (-98.3887 34.601),rail
354464,-97.9312,35.0487,POINT (-97.9312 35.0487),rail
369266,-95.3687,35.7464,POINT (-95.3687 35.7464),rail
354437,-97.9372,35.0612,POINT (-97.9372 35.0612),rail
367326,-95.7589,34.964,POINT (-95.7589 34.964),rail
369517,-95.3401,35.8505,POINT (-95.34010000000001 35.8505),rail
369409,-95.352,35.768,POINT (-95.352 35.768),rail
367265,-95.7788,34.8962,POINT (-95.7788 34.8962),rail
366471,-95.9069,34.7204,POINT (-95.90689999999999 34.7204),rail
354621,-97.8929,36.1647,POINT (-97.8929 36.1647),rail
365357,-96.0636,35.7272,POINT (-96.06359999999999 35.7272),rail
363731,-96.4656,33.8891,POINT (-96.46559999999999 33.8891),rail
364563,-96.2658,34.1166,POINT (-96.2658 34.1166),rail
364266,-96.3635,34.0195,POINT (-96.3635 34.0195),rail
360637,-96.9175,35.3218,POINT (-96.9175 35.3218),rail
354414,-97.9417,33.8966,POINT (-97.9417 33.8966),rail
354253,-97.9787,34.2377,POINT (-97.9787 34.2377),rail
363177,-96.5705,36.2202,POINT (-96.5705 36.2202),rail
351280,-98.9362,36.5069,POINT (-98.9362 36.5069),rail
354453,-97.9343,35.0594,POINT (-97.93429999999999 35.0594),rail
354369,-97.9526,34.0033,POINT (-97.9526 34.0033),rail
352896,-98.3661,36.5406,POINT (-98.3661 36.5406),rail
354612,-97.8955,36.276,POINT (-97.8955 36.276),rail
354609,-97.8959,36.2894,POINT (-97.8959 36.2894),rail
353496,-98.2261,35.0781,POINT (-98.2261 35.0781),rail
369564,-95.3329,35.8097,POINT (-95.3329 35.8097),rail
367322,-95.7594,34.961,POINT (-95.7594 34.961),rail
351550,-98.7771,36.7004,POINT (-98.7771 36.7004),rail
367607,-95.7001,36.5359,POINT (-95.70010000000001 36.5359),rail
368631,-95.5021,36.1441,POINT (-95.5021 36.1441),rail
368129,-95.6038,36.2973,POINT (-95.60380000000001 36.2973),rail
368083,-95.6116,36.3226,POINT (-95.6116 36.3226),rail
353881,-98.0929,35.0846,POINT (-98.0929 35.0846),rail
367829,-95.6605,36.5975,POINT (-95.6605 36.5975),rail
350518,-99.3726,36.4357,POINT (-99.37260000000001 36.4357),rail
345158,-102.487,36.7272,POINT (-102.487 36.7272),rail
352864,-98.3801,34.6649,POINT (-98.3801 34.6649),rail
352862,-98.3807,34.6611,POINT (-98.3807 34.6611),rail
373527,-94.7503,35.7175,POINT (-94.7503 35.7175),rail
364762,-96.1913,34.2816,POINT (-96.1913 34.2816),rail
354467,-97.9303,35.0624,POINT (-97.9303 35.0624),rail
369852,-95.3005,36.241,POINT (-95.3005 36.241),rail
369900,-95.2975,36.2439,POINT (-95.2975 36.2439),rail
369788,-95.3062,36.2237,POINT (-95.3062 36.2237),rail
369843,-95.3012,36.2184,POINT (-95.30119999999999 36.2184),rail
369772,-95.3088,36.2208,POINT (-95.30880000000001 36.2208),rail
369809,-95.3047,35.7839,POINT (-95.3047 35.7839),rail
351352,-98.8929,36.5729,POINT (-98.8929 36.5729),rail
346091,-101.855,33.6082,POINT (-101.855 33.6082),rail
346089,-101.855,33.626,POINT (-101.855 33.626),rail
351270,-98.9444,36.5458,POINT (-98.9444 36.5458),rail
349748,-99.8879,36.2732,POINT (-99.8879 36.2732),rail
367335,-95.7579,36.231,POINT (-95.75790000000001 36.231),rail
365810,-95.976,36.162,POINT (-95.976 36.162),rail
365575,-96.0141,36.1344,POINT (-96.0141 36.1344),rail
374467,-94.6279,34.9568,POINT (-94.6279 34.9568),rail
352027,-98.5562,33.9334,POINT (-98.5562 33.9334),rail
351976,-98.5718,33.8703,POINT (-98.5718 33.8703),rail
360821,-96.897,28.6459,POINT (-96.89700000000001 28.6459),rail
360819,-96.897,28.6438,POINT (-96.89700000000001 28.6438),rail
360844,-96.894,28.6458,POINT (-96.89400000000001 28.6458),rail
356173,-97.5817,27.9498,POINT (-97.5817 27.9498),rail
356176,-97.5812,27.9476,POINT (-97.5812 27.9476),rail
355576,-97.6945,26.1963,POINT (-97.69450000000001 26.1963),rail
377903,-94.0874,30.0602,POINT (-94.0874 30.0602),rail
372630,-94.8987,30.0396,POINT (-94.89870000000001 30.0396),rail
363376,-96.534,33.7527,POINT (-96.53400000000001 33.7527),rail
345873,-101.986,35.9401,POINT (-101.986 35.9401),rail
364958,-96.1535,29.7837,POINT (-96.15349999999999 29.7837),rail
349355,-100.211,34.4224,POINT (-100.211 34.4224),rail
349326,-100.241,34.4336,POINT (-100.241 34.4336),rail
369198,-95.3792,35.706,POINT (-95.3792 35.706),rail
360013,-97.0418,34.2947,POINT (-97.04179999999999 34.2947),rail
351260,-98.9466,34.6608,POINT (-98.9466 34.6608),rail
365559,-96.0158,36.1356,POINT (-96.0158 36.1356),rail
339255,-106.37,31.9286,POINT (-106.37 31.9286),rail
339269,-106.351,31.9583,POINT (-106.351 31.9583),rail
340014,-105.362,31.1769,POINT (-105.362 31.1769),rail
369292,-95.3662,32.435,POINT (-95.36620000000001 32.435),rail
369882,-95.2985,32.3559,POINT (-95.2985 32.3559),rail
346832,-101.781,35.2404,POINT (-101.781 35.2404),rail
339079,-106.469,31.7725,POINT (-106.469 31.7725),rail
339083,-106.469,31.7697,POINT (-106.469 31.7697),rail
339168,-106.401,31.7639,POINT (-106.401 31.7639),rail
339187,-106.394,31.7579,POINT (-106.394 31.7579),rail
343427,-103.681,30.3511,POINT (-103.681 30.3511),rail
339149,-106.422,31.8166,POINT (-106.422 31.8166),rail
345752,-102.077,36.3333,POINT (-102.077 36.3333),rail
339088,-106.468,31.7647,POINT (-106.468 31.7647),rail
339185,-106.394,31.7605,POINT (-106.394 31.7605),rail
339130,-106.44,31.8174,POINT (-106.44 31.8174),rail
343393,-103.717,30.3521,POINT (-103.717 30.3521),rail
343285,-103.81,30.28,POINT (-103.81 30.28),rail
338872,-106.501,31.7586,POINT (-106.501 31.7586),rail
338957,-106.489,31.7491,POINT (-106.489 31.7491),rail
339089,-106.468,31.7618,POINT (-106.468 31.7618),rail
339072,-106.47,31.7555,POINT (-106.47 31.7555),rail
372162,-95.0032,29.7336,POINT (-95.00320000000001 29.7336),rail
364233,-96.3702,33.9991,POINT (-96.3702 33.9991),rail
365080,-96.1213,34.3879,POINT (-96.12130000000001 34.3879),rail
375054,-94.5723,36.1057,POINT (-94.5723 36.1057),rail
356408,-97.5174,35.4445,POINT (-97.51739999999999 35.4445),rail
356665,-97.4842,35.4541,POINT (-97.4842 35.4541),rail
354940,-97.8417,36.4157,POINT (-97.8417 36.4157),rail
350570,-99.345,34.6536,POINT (-99.345 34.6536),rail
350569,-99.3451,34.652,POINT (-99.3451 34.652),rail
350576,-99.3445,34.6499,POINT (-99.3445 34.6499),rail
345748,-102.078,36.3298,POINT (-102.078 36.3298),rail
357931,-97.349,31.1004,POINT (-97.349 31.1004),rail
369453,-95.3488,29.7729,POINT (-95.3488 29.7729),rail
369458,-95.3482,29.7739,POINT (-95.34820000000001 29.7739),rail
357064,-97.4214,32.9459,POINT (-97.42140000000001 32.9459),rail
372225,-94.9794,32.2728,POINT (-94.9794 32.2728),rail
372209,-94.9854,32.2633,POINT (-94.9854 32.2633),rail
372220,-94.9809,32.2694,POINT (-94.98090000000001 32.2694),rail
367889,-95.6454,31.7527,POINT (-95.6454 31.7527),rail
367965,-95.631,31.7612,POINT (-95.631 31.7612),rail
364401,-96.3328,31.809,POINT (-96.33280000000001 31.809),rail
364565,-96.2619,31.221,POINT (-96.2619 31.221),rail
363590,-96.4904,31.022,POINT (-96.49039999999999 31.022),rail
361032,-96.8641,30.7075,POINT (-96.86409999999999 30.7075),rail
371447,-95.1063,32.5823,POINT (-95.1063 32.5823),rail
372332,-94.9577,32.7071,POINT (-94.9577 32.7071),rail
377803,-94.1115,30.0768,POINT (-94.11150000000001 30.0768),rail
366904,-95.849,32.2089,POINT (-95.849 32.2089),rail
377555,-94.1647,33.1166,POINT (-94.1647 33.1166),rail
377569,-94.1609,33.1237,POINT (-94.1609 33.1237),rail
372269,-94.9716,33.1506,POINT (-94.9716 33.1506),rail
371412,-95.1101,33.166,POINT (-95.1101 33.166),rail
378684,-93.9266,29.9152,POINT (-93.92659999999999 29.9152),rail
364006,-96.4025,30.1584,POINT (-96.4025 30.1584),rail
364944,-96.155,29.7821,POINT (-96.155 29.7821),rail
364949,-96.1546,29.7808,POINT (-96.1546 29.7808),rail
378603,-93.9445,29.9765,POINT (-93.94450000000001 29.9765),rail
378600,-93.9451,29.9728,POINT (-93.9451 29.9728),rail
378614,-93.9426,29.9742,POINT (-93.9426 29.9742),rail
378563,-93.9515,29.9865,POINT (-93.9515 29.9865),rail
364588,-96.2548,31.2466,POINT (-96.2548 31.2466),rail
345926,-101.943,34.9826,POINT (-101.943 34.9826),rail
358430,-97.3217,32.7883,POINT (-97.32170000000001 32.7883),rail
361895,-96.7394,32.6963,POINT (-96.7394 32.6963),rail
360649,-96.9159,32.8738,POINT (-96.91589999999999 32.8738),rail
376433,-94.3697,32.5514,POINT (-94.36969999999999 32.5514),rail
376460,-94.3673,32.5538,POINT (-94.3673 32.5538),rail
376462,-94.3673,32.5552,POINT (-94.3673 32.5552),rail
376492,-94.3648,32.5515,POINT (-94.3648 32.5515),rail
363948,-96.4167,33.0805,POINT (-96.41670000000001 33.0805),rail
360326,-96.9834,33.3053,POINT (-96.9834 33.3053),rail
388535,-91.5467,34.5072,POINT (-91.5467 34.5072),rail
387963,-91.701,34.0805,POINT (-91.70099999999999 34.0805),rail
360347,-96.9784,32.5183,POINT (-96.97839999999999 32.5183),rail
370731,-95.2104,30.1571,POINT (-95.21040000000001 30.1571),rail
373546,-94.7449,32.4851,POINT (-94.7449 32.4851),rail
373641,-94.7289,32.494,POINT (-94.7289 32.494),rail
357665,-97.3628,32.8838,POINT (-97.36279999999999 32.8838),rail
358403,-97.3225,32.757,POINT (-97.32250000000001 32.757),rail
359881,-97.0543,32.7771,POINT (-97.0543 32.7771),rail
358419,-97.3222,32.7477,POINT (-97.3222 32.7477),rail
358444,-97.3215,32.747,POINT (-97.3215 32.747),rail
358438,-97.3216,32.7482,POINT (-97.3216 32.7482),rail
358460,-97.3213,32.747,POINT (-97.32129999999999 32.747),rail
358450,-97.3214,32.7441,POINT (-97.3214 32.7441),rail
358451,-97.3214,32.7458,POINT (-97.3214 32.7458),rail
358362,-97.3243,32.745,POINT (-97.32429999999999 32.745),rail
358446,-97.3215,32.7434,POINT (-97.3215 32.7434),rail
358417,-97.3223,32.7299,POINT (-97.3223 32.7299),rail
358441,-97.3216,32.7429,POINT (-97.3216 32.7429),rail
358434,-97.3216,32.7415,POINT (-97.3216 32.7415),rail
360000,-97.0439,32.739,POINT (-97.04389999999999 32.739),rail
358471,-97.3208,32.7604,POINT (-97.32080000000001 32.7604),rail
358272,-97.3266,32.7122,POINT (-97.3266 32.7122),rail
358227,-97.3287,32.705,POINT (-97.3287 32.705),rail
358026,-97.3421,32.7001,POINT (-97.3421 32.7001),rail
358250,-97.3275,32.6804,POINT (-97.3275 32.6804),rail
358116,-97.3351,32.8285,POINT (-97.3351 32.8285),rail
358293,-97.326,32.8181,POINT (-97.32599999999999 32.8181),rail
346000,-101.896,35.0359,POINT (-101.896 35.0359),rail
358372,-97.3236,32.8152,POINT (-97.3236 32.8152),rail
358545,-97.3131,32.7973,POINT (-97.31310000000001 32.7973),rail
358583,-97.3064,32.8027,POINT (-97.3064 32.8027),rail
358258,-97.3271,32.76,POINT (-97.3271 32.76),rail
358187,-97.3306,32.776,POINT (-97.3306 32.776),rail
360714,-96.9093,32.6517,POINT (-96.9093 32.6517),rail
360440,-96.9582,32.5894,POINT (-96.95820000000001 32.5894),rail
359066,-97.1856,33.122,POINT (-97.18559999999999 33.122),rail
360467,-96.9517,32.815,POINT (-96.9517 32.815),rail
360570,-96.9328,32.8147,POINT (-96.9328 32.8147),rail
358514,-97.3175,32.7582,POINT (-97.3175 32.7582),rail
360006,-97.0435,32.7653,POINT (-97.04349999999999 32.7653),rail
358435,-97.3216,32.7485,POINT (-97.3216 32.7485),rail
368860,-95.4455,30.6948,POINT (-95.4455 30.6948),rail
365857,-95.9664,28.9767,POINT (-95.96639999999999 28.9767),rail
345099,-102.522,36.0648,POINT (-102.522 36.0648),rail
347497,-101.423,35.3233,POINT (-101.423 35.3233),rail
347541,-101.396,35.3325,POINT (-101.396 35.3325),rail
347276,-101.598,35.2692,POINT (-101.598 35.2692),rail
346675,-101.814,35.2105,POINT (-101.814 35.2105),rail
346693,-101.812,35.2109,POINT (-101.812 35.2109),rail
345920,-101.947,34.9793,POINT (-101.947 34.9793),rail
346070,-101.859,33.5994,POINT (-101.859 33.5994),rail
346093,-101.855,33.6012,POINT (-101.855 33.6012),rail
372358,-94.9507,30.5711,POINT (-94.9507 30.5711),rail
346539,-101.827,35.2121,POINT (-101.827 35.2121),rail
346580,-101.824,35.2119,POINT (-101.824 35.2119),rail
363415,-96.5271,30.3459,POINT (-96.5271 30.3459),rail
378278,-94.0103,30.1259,POINT (-94.0103 30.1259),rail
379205,-93.7703,30.0835,POINT (-93.77030000000001 30.0835),rail
378455,-93.9733,29.8539,POINT (-93.97329999999999 29.8539),rail
378061,-94.0608,33.4197,POINT (-94.0608 33.4197),rail
363187,-96.5678,30.7378,POINT (-96.56780000000001 30.7378),rail
362874,-96.6072,30.8012,POINT (-96.60720000000001 30.8012),rail
360628,-96.9192,33.47,POINT (-96.9192 33.47),rail
370472,-95.2622,29.48,POINT (-95.26220000000001 29.48),rail
370570,-95.2474,29.4297,POINT (-95.2474 29.4297),rail
370552,-95.2508,29.4275,POINT (-95.2508 29.4275),rail
351962,-98.5759,32.5331,POINT (-98.5759 32.5331),rail
372375,-94.9475,30.6983,POINT (-94.94750000000001 30.6983),rail
369275,-95.3679,28.9884,POINT (-95.36790000000001 28.9884),rail
349280,-100.307,32.512,POINT (-100.307 32.512),rail
357476,-97.3806,32.3413,POINT (-97.3806 32.3413),rail
363241,-96.5597,33.7769,POINT (-96.55970000000001 33.7769),rail
363370,-96.5344,33.7961,POINT (-96.53440000000001 33.7961),rail
361425,-96.8023,32.7708,POINT (-96.8023 32.7708),rail
361486,-96.7886,32.7602,POINT (-96.7886 32.7602),rail
361417,-96.8034,32.7715,POINT (-96.8034 32.7715),rail
363237,-96.5601,33.771,POINT (-96.56010000000001 33.771),rail
347284,-101.59,35.3005,POINT (-101.59 35.3005),rail
376588,-94.3527,32.7655,POINT (-94.3527 32.7655),rail
364443,-96.318,32.7372,POINT (-96.318 32.7372),rail
363047,-96.5913,33.584,POINT (-96.5913 33.584),rail
364580,-96.2574,32.7332,POINT (-96.2574 32.7332),rail
378108,-94.0524,33.4183,POINT (-94.05240000000001 33.4183),rail
368853,-95.4466,29.6689,POINT (-95.4466 29.6689),rail
355898,-97.6167,32.5329,POINT (-97.61669999999999 32.5329),rail
355963,-97.6079,32.5314,POINT (-97.6079 32.5314),rail
368839,-95.4499,29.6532,POINT (-95.4499 29.6532),rail
368921,-95.4307,29.6605,POINT (-95.4307 29.6605),rail
370163,-95.2889,29.7175,POINT (-95.2889 29.7175),rail
78,-95.3064,29.6275,POINT (-95.3064 29.6275),intermodal
365874,-95.965,28.9779,POINT (-95.965 28.9779),rail
370310,-95.2747,29.7194,POINT (-95.2747 29.7194),rail
370273,-95.2794,29.7206,POINT (-95.2794 29.7206),rail
370238,-95.2837,29.7204,POINT (-95.2837 29.7204),rail
370694,-95.2223,29.7161,POINT (-95.2223 29.7161),rail
370471,-95.2623,29.8107,POINT (-95.2623 29.8107),rail
369593,-95.3285,29.82,POINT (-95.32850000000001 29.82),rail
369971,-95.2936,29.8472,POINT (-95.2936 29.8472),rail
369424,-95.3507,29.7728,POINT (-95.3507 29.7728),rail
369096,-95.3908,29.7707,POINT (-95.3908 29.7707),rail
368883,-95.4394,29.786,POINT (-95.43940000000001 29.786),rail
368888,-95.4385,29.7834,POINT (-95.4385 29.7834),rail
368903,-95.4342,29.7841,POINT (-95.4342 29.7841),rail
363386,-96.5328,33.8218,POINT (-96.53279999999999 33.8218),rail
359149,-97.1693,33.3634,POINT (-97.16930000000001 33.3634),rail
360507,-96.9459,32.8179,POINT (-96.94589999999999 32.8179),rail
359006,-97.2041,33.2992,POINT (-97.2041 33.2992),rail
358957,-97.2183,33.288,POINT (-97.2183 33.288),rail
358998,-97.2076,33.2865,POINT (-97.2076 33.2865),rail
358891,-97.2339,33.2658,POINT (-97.23390000000001 33.2658),rail
346618,-101.821,35.2107,POINT (-101.821 35.2107),rail
369385,-95.3544,29.8197,POINT (-95.3544 29.8197),rail
369456,-95.3485,29.8198,POINT (-95.3485 29.8198),rail
377689,-94.128,33.2474,POINT (-94.128 33.2474),rail
378057,-94.0614,33.2515,POINT (-94.06140000000001 33.2515),rail
357206,-97.4081,25.9517,POINT (-97.4081 25.9517),rail
357339,-97.3916,32.1688,POINT (-97.3916 32.1688),rail
365869,-95.9653,28.9869,POINT (-95.9653 28.9869),rail
377551,-94.1657,30.0711,POINT (-94.1657 30.0711),rail
377465,-94.1824,30.2812,POINT (-94.1824 30.2812),rail
347097,-101.695,34.1719,POINT (-101.695 34.1719),rail
344466,-103.036,34.39,POINT (-103.036 34.39),rail
344462,-103.037,34.393,POINT (-103.037 34.393),rail
358910,-97.2271,32.4043,POINT (-97.22709999999999 32.4043),rail
359723,-97.0806,30.6354,POINT (-97.0806 30.6354),rail
365252,-96.0881,30.3847,POINT (-96.0881 30.3847),rail
359634,-97.0889,29.7983,POINT (-97.0889 29.7983),rail
359609,-97.0935,31.5883,POINT (-97.09350000000001 31.5883),rail
360325,-96.9836,30.0496,POINT (-96.9836 30.0496),rail
371815,-95.0609,30.3903,POINT (-95.0609 30.3903),rail
368182,-95.5953,33.1446,POINT (-95.59529999999999 33.1446),rail
363332,-96.5448,30.628,POINT (-96.5448 30.628),rail
363183,-96.5691,30.7397,POINT (-96.56910000000001 30.7397),rail
362974,-96.6005,30.8593,POINT (-96.6005 30.8593),rail
368171,-95.5971,33.1333,POINT (-95.5971 33.1333),rail
368897,-95.4354,29.1563,POINT (-95.4354 29.1563),rail
368916,-95.432,29.1585,POINT (-95.432 29.1585),rail
370554,-95.2503,29.3248,POINT (-95.2503 29.3248),rail
372412,-94.9402,29.3472,POINT (-94.9402 29.3472),rail
372620,-94.8998,29.3042,POINT (-94.8998 29.3042),rail
373268,-94.8094,29.3019,POINT (-94.8094 29.3019),rail
372632,-94.8986,29.3036,POINT (-94.8986 29.3036),rail
372857,-94.8699,29.2895,POINT (-94.8699 29.2895),rail
368571,-95.5159,29.4999,POINT (-95.5159 29.4999),rail
370179,-95.2884,29.8432,POINT (-95.2884 29.8432),rail
354931,-97.8451,33.5557,POINT (-97.8451 33.5557),rail
357503,-97.3776,32.3447,POINT (-97.3776 32.3447),rail
346823,-101.785,35.2165,POINT (-101.785 35.2165),rail
346703,-101.811,35.211,POINT (-101.811 35.211),rail
377079,-94.2836,32.8662,POINT (-94.28360000000001 32.8662),rail
367886,-95.6455,31.752,POINT (-95.6455 31.752),rail
373797,-94.7141,31.3686,POINT (-94.7141 31.3686),rail
357491,-97.3792,32.8789,POINT (-97.3792 32.8789),rail
357527,-97.3741,32.873,POINT (-97.3741 32.873),rail
351378,-98.8758,31.776,POINT (-98.8758 31.776),rail
352753,-98.4049,29.479,POINT (-98.4049 29.479),rail
352452,-98.477,29.5077,POINT (-98.477 29.5077),rail
352057,-98.551,29.3835,POINT (-98.551 29.3835),rail
354492,-97.9264,29.892,POINT (-97.9264 29.892),rail
354488,-97.9271,29.8859,POINT (-97.9271 29.8859),rail
353798,-98.1156,29.7327,POINT (-98.1156 29.7327),rail
